"address_location_name","address_line1","address_line2","address_line3","address_city","address_state","address_zip","directions","polling_hours","photo_url","id"
"NEW HOPE COMMUNITY CENTER","281 STADIUM RD","","","COLUMBUS","MS","39702","","","","77713132500"
"RURAL HILL COMMUNITY CENTER","61 MILLER DR","","","COLUMBUS","MS","39702","","","","77713132501"
"SALE SCHOOL CAFETORIUM","520 WARPATH RD","","","COLUMBUS","MS","39702","","","","77713132502"
"COL HOUSING AUTH. BLDG","2201 8TH AV S","","","COLUMBUS","MS","39701","","","","77713132503"
"CRAWFORD PARK & REC. BLDG","783 MARTIN LUTHER KING JR DR","","","CRAWFORD","MS","39736","","","","77713132504"
"NATIONAL GUARD ARMORY","111 FABRITEK DRIVE","","","COLUMBUS","MS","39702","","","","77713132505"
"TOWNSEND PARK RECREATION BLDG","826 15TH ST SO","","","COLUMBUS","MS","39701","","","","77713132506"
"PLUM GROVE PARK & REC. BLDG.","54 MINNIE VAUGHN RD","","","COLUMBUS","MS","39701","","","","77713132507"
"ARTESIA COMMUNITY CENTER","46 S FRONT ST","","","ARTESIA","MS","39736","","","","77713132508"
"HUNT SCHOOL CAFETORIUM","920 20TH ST N","","","COLUMBUS","MS","39701","","","","77713132509"
"PROPST PARK COMMUNITY HUT","2535 MAIN ST","","","COLUMBUS","MS","39701","","","","77713132510"
"UNION ACADEMY CAFETORIUM","1425 10TH AV N","","","COLUMBUS","MS","39701","","","","77713132511"
"CARRIER LODGE","802 1ST ST S","","","COLUMBUS","MS","39701","","","","77713132512"
"WEST LOWNDES HIGH COMPUTER RM","664 S FRONTAGE RD","","","COLUMBUS","MS","39701","","","","77713132513"
"KIRKVILLE","HOUSTON COMMUNITY CENTER","","","MARIETTA","MS","38856","","","","77713132523"
"ARKABUTLA COMMUNITY CENTER","8225 ARKABUTLA ROAD","","","COLDWATER","MS","38618","","","","77713132579"
"COLDWATER ELEMENTARY SCHOOL","340 PEYTON ROAD","","","COLDWATER","MS","38618","","","","77713132581"
"#2 FIRE DEPARTMENT - COTTONVILLE","13247 ARKABUTLA ROAD","","","COLDWATER","MS","38618","","","","77713132582"
"INDEPENDENCE FIRE DEPART","5480 HIGHWAY 305","","","COLDWATER","MS","38618","","","","77713132583"
"LOOXAHOMA COMMUNITY CENTER","1198 LYLES ROAD","","","SENATOBIA","MS","38668","","","","77713132584"
"GREENLEAF FIRE DEPARTMENT","8584 PALESTINE ROAD","","","COLDWATER","MS","38618","","","","77713132585"
"POAGVILLE COMMUNITY CENTER","7791 PEYTON ROAD","","","COLDWATER","MS","38618","","","","77713132586"
"POAGVILLE COMMUNITY CENTER","7791 PEYTON ROAD","","","COLDWATER","MS","38668","","","","77713132586"
"POAGVILLE FIRE DEPARTMENT","1206 POAGVILLE ROAD","","","COLDWATER","MS","38618","","","","77713132587"
"SARAH COMMUNITY CENTER","15670 BROWNSFERRY ROAD","","","SARAH","MS","38665","","","","77713132588"
"COUNTY AGENT AUDITORIUM","1 FRENCHES ALLEY","","","SENATOBIA","MS","38668","","","","77713132589"
"CROCKETT COMMUNITY CENTER","7256 HIGHWAY 4 WEST","","","SENATOBIA","MS","38668","","","","77713132590"
"SENATOBIA COMMUNITY CENTER","104 SOUTHERN STREET","","","SENATOBIA","MS","38668","","","","77713132591"
"OLD NATIONAL GUARD ARMORY","4575 HIGHWAY 51 NORTH","","","SENATOBIA","MS","38668","","","","77713132592"
"WOODMAN OF THE WORLD","137 HALLS MILL LEEVE ROAD","","","SENATOBIA","MS","38668","","","","77713132593"
"WOODMAN OF THE WORLD","137 HALLS MILL LEEVE ROAD
","","","SENATOBIA","MS","38668","","","","77713132593"
"FLAG LAKE BAPTIST CHURCH","1628 HIGHWAY 4 WEST","","","SARAH","MS","38665","","","","77713132595"
"ANTIOCH #2 CHURCH","3330 ARKABUTLA ROAD","","","COLDWATER","MS","38618","","","","77713132596"
"THYATIRA CHURCH OF CHRIST","26059 HIGHWAY 4 EAST","","","SENATOBIA","MS","38668","","","","77713132597"
"TYRO COMMUNITY CENTER","7676 LOOXAHOMA TYRO ROAD","","","SENATOBIA","MS","38668","","","","77713132598"
"WYATTE BAPTIST CHURCH","30721 HIGHWAY 4 EAST","","","SENATOBIA","MS","38668","","","","77713132599"
"OXFORD PARK COMMISSION OFFICE","310 S. 15TH STREET","","","OXFORD","MS","38655","","","","77713132619"
"FIRE STATION #11 (LAFAYETTE SPRINGS)","11 COUNTY RD 287","","","OXFORD","MS","38655","","","","77713132620"
"YOCONA COMMUNITY CENTER","826 HWY 334","","","OXFORD","MS","38655","","","","77713132621"
"OXFORD CONFERENCE CT","102 ED PERRY BLVD","","","OXFORD","MS","38655","","","","77713132622"
"PHILADELPHIA COMMUNITY CENTER","1303 HWY 30 EAST","","","ETTA","MS","38627","","","","77713132623"
"STONE RECREATION CENTER","423 WASHINGTON AVE","","","OXFORD","MS","38655","","","","77713132624"
"ABBEVILLE TOWN HALL","8 BUSINESS 7 SOUTH","","","ABBEVILLE","MS","38601","","","","77713132625"
"COLLEGE HILL COMMUNITY CENTER","10 COUNTY ROAD 130","","","OXFORD","MS","38655","","","","77713132626"
"TAYLOR COMMUNITY CENTER","78 COUNTY ROAD 338","","","TAYLOR","MS","38673","","","","77713132627"
"OXFORD MALL","1111 WEST JACKSON AVE","","","OXFORD","MS","38655","","","","77713132628"
"SEAFOOD JUNCTION","861 HIGHWAY 6 WEST","","","OXFORD","MS","38655","","","","77713132629"
"GREEN'S SHOP (CR 376)","177 COUNTY ROAD 376","","","WATER VALLEY","MS","38965","","","","77713132630"
"GREEN'S SHOP (CR 376)","177 COUNTY ROAD 376","","","WATER VALLEY ","MS","38965","","","","77713132630"
"FIRE STATION #1 (HARMONTOWN)","599 HIGHWAY 310","","","COMO","MS","38619","","","","77713132631"
"FIRE STATION #16 (UNION WEST)","823 COUNTY ROAD 313","","","OXFORD","MS","38655","","","","77713132632"
"LAF. CO HEALTH DEPT.-HWY 7 S","101 CENTER RIDGE DR","","","OXFORD","MS","38655","","","","77713132633"
"LAF. CO HEALTH DEPT.-HWY 7 S","101 CENTER RIDGE DR (HWY 7 SOUTH)","","","OXFORD","MS","38655","","","","77713132633"
"LAF. CO HEALTH DEPT.-HWY 7 S","101 CENTER RIDGE RD (HWY 7 SOUTH)","","","OXFOFRD","MS","38655","","","","77713132633"
"FIRE STATION #14 (PARIS)","31 COUNTY ROAD 430","","","PARIS","MS","38949","","","","77713132634"
"FIRE STATION #6 (TULA)","153 COUNTY ROAD 436","","","OXFORD","MS","38655","","","","77713132635"
"FIRE STATION #3 (AIRPORT GROCERY)","15 COUNTY ROAD 369 (HWY 7 S)","","","OXFORD","MS","38655","","","","77713132636"
"WAYNESBORO CITY 2 A-L","406 MISSISSIPPI DR, PRECINCT HOUSE","","","WAYNESBORO","MS","39367","","","","77713132663"
"WAYNESBORO CITY 3 A-L","1008 BENTON ST, WAYNESBORO CITY AUDITORIUM","","","WAYNESBORO","MS","39367","","","","77713132664"
"WAYNESBORO CITY 4","601 AZALEA DR, VOLUNTEER FIRE DEPT BLDG","","","WAYNESBORO","MS","39367","","","","77713132665"
"STATE LINE","233 MAIN ST, VOLUNTEER FIRE DEPT ","","","STATELINE","MS","39362","","","","77713132667"
"STATE LINE","233 MAIN ST, VOLUNTEER FIRE DEPT STATELINE, MS","","","39362","MS","39362","","","","77713132667"
"STATE LINE","233 MAIN ST. VOLUNTEER FIRE DEPT STATELINE, MS 39362","","","STATELINE","MS","39362","","","","77713132667"
"EUCUTTA","1504 EUCUTTA SANDERSVILLE RD, VOLUNTEER FIRE DEPT","","","SHUBUTA ","MS","39360","","","","77713132670"
"WAYNESBORO CITY 5 M-Z","3849 HWY 63","","","WAYNESBORO","MS","39367","","","","77713132671"
"WAYNESBORO CITY 5 M-Z","3849 HWY 63, NATIONAL GUARD ARMORY","","","WAYNESBORO","MS","39367","","","","77713132671"
"BUCKATUNNA","1678 HWY 45 SOUTH, VOLUNTEER FIRE DEPT. BLDG.","","","BUCKATUNNA","MS","39322","","","","77713132672"
"WINCHESTER","236 WINCHESTER CROSS RD, PRECINCT HOUSE","","","WAYNESBORO","MS","39367","","","","77713132673"
"DIAMOND","998 MATHERVILLE DIAMOND RD, PRECINCT HOUSE","","","WAYNESBORO","MS","39367","","","","77713132674"
"BEAT FOUR A-L","5109-A HWY 84, VOLUNTEER FIRE DEPT","","","WAYNESBORO","MS","39367","","","","77713132675"
"CORINTH","2320 CAMP EIGHT RD","","","WAYNESBORO","MS","39367","","","","77713132676"
"CORINTH","2320 CAMP EIGHT RD, PRECINCT HOUSE BLDG","","","WAYNESBORO","MS","39367","","","","77713132676"
"DENHAM","612 COUNTY LAKE DENHAM RD, VOLUNTEER FIRE DEPT","","","WAYNESBORO","MS","39367","","","","77713132677"
"HIWANNEE","5834 HWY 45 NORTH, VOL. FIRE DEPT","","","WAYNESBORO","MS","39367","","","","77713132678"
"STRENGTHFORD","4 STRENGTHFORD COOLEY RD, VOLUNTEER FIRE DEPT","","","LAUREL","MS","39441","","","","77713132680"
"CHICORA","1788 BUCKATUNNA CHICORA CLARA RD, PRECINCT HOUSE","","","BUCKATUNNA","MS","39322","","","","77713132681"
"BIG ROCK","960 BIG ROCK RD, PRECINCT HOUSE BLDG","","","WAYNESBORO","MS","39367","","","","77713132682"
"MATHERVILLE/COYT","83 MATHERVILLE FROST B5RIDGE RD, VOLUNTEER FIRE DEPT BLDG","","","SHUBUTA","MS","39360","","","","77713132683"
"MOZINGO","1663 RESERVOIR RD, VOLUNTEER FIRE DEPT. BLDG.","","","WAYNESBORO","MS","39367","","","","77713132684"
"COYT","656 COYT RD, VOLUNTEER FIRE DEPT. BLDG","","","WAYNESBORO","MS","39367","","","","77713132686"
"PLEASANT GROVE","157 OLD HWY 84 LOOP RD, VOLUNTEER FIRE DEPT. BLDG.","","","LAUREL","MS","39441","","","","77713132687"
"CLARA A-L","2575 HWY 63, VOLUNTEER FIRE DEPT BLDG.","","","WAYNESBORO","MS","39367","","","","77713132688"
"CHAPPARAL/DIAMOND","983 HAYES NUTE RD, PRECINCT HOUSE","","","WAYNESBORO","MS","39367","","","","77713132689"
"YELLOW CREEK A-L","1660 WAYNESBORO SHUBUTA RD, VOLUNTEER FIRE DEPT BLDG","","","WAYNESBORO","MS","39367","","","","77713132691"
"WAYNESBORO CITY 1","155 WAYNE ST, WAYNESBORO JUNIOR HIGH SCHOOL BLDG.","","","WAYNESBORO","MS","39367","","","","77713132692"
"WAYNESBORO CITY 1","WAYNESBORO JUNIOR HIGH SCHOOL
155 WAYNE ST.","","","WAYNESBORO","MS","39367","","","","77713132692"
"FAIRGROUND","200 IVY AVE.","","","LOUISVILLE","MS","39339","","","","77713132700"
"FAIRGROUND","200 IVY AVE. ","","","LOUISVILLE","MS","39339","","","","77713132700"
"NANIH WAIYA  FIRE DEPT","13866 HIGHWAY 397","","","LOUISVILLE","MS","39339","","","","77713132705"
"LOVORN TRACTOR","713 EAST JOHN C. STENNIS DR.","","","LOUISVILLE","MS","39339","","","","77713132710"
"EAST WINSTON FIRE DEPT","10390 HIGHWAY 14 EAST","","","LOUISVILLE","MS","39339","","","","77713132711"
"UNITED STEEL WORKERS BLDG","411 EAST JOHN C. STENNIS DR.","","","LOUISVILLE","MS","39339","","","","77713132712"
"ZION RIDGE COMMUNITY CENT","4179 ZION RIDGE RD.","","","LOUISVILLE","MS","39339","","","","77713132716"
"SHILOH FIRE DEPARTMENT","2089 C. HUNTLEY RD.","","","LOUISVILLE","MS","39339","","","","77713132717"
"COUNTY AGENT'S OFFICE","460 VANCE ST.","","","LOUISVILLE","MS","39339","","","","77713132718"
"MARS HILL FIRE DEPARTMENT","4470 MARS HILL RD.","","","NOXAPATER","MS","39346","","","","77713132723"
"NOXAPATER FIRE DEPT","145 WEST MAIN ST.","","","NOXAPATER","MS","39346","","","","77713132725"
"NEW NATIONAL GUARD","2310 HIGHWAY 15 SOUTH","","","LOUISVILLE","MS","39339","","","","77713132727"
"NEW NATIONAL GUARD","2310 HIGHWAY 15 SOUTH ","","","LOUISVILLE","MS","39339","","","","77713132727"
"PRECINCT AL","ALGOMA COMMUNITY HOUSE
186 FRONT STREET","","","ALGOMA","MS","38820","","","","77713132728"
"PRECINCT BA","BANKHEAD POLLING PLACE
3039 HIGHWAY 6 EAST","","","PONTOTOC","MS","38863","","","","77713132729"
"PRECINCT BA","BANKHEAD POLLING PLACE
3039 HIGHWAY 6 EAST
","","","PONTOTOC","MS","38863","","","","77713132729"
"PRECINCT BE","BETHEL/ENDVILLE POLLING PLACE
30 ENDVILLE ROAD","","","BELDEN","MS","38826","","","","77713132730"
"PRECINCT BE","BETHEL/ENDVILLE POLLING PLACE
30 ENDVILLE ROAD
","","","BELDEN","MS","38826","","","","77713132730"
"PRECINCT BEC","BECKHAM COMMUNITY CENTER
9413 HIGHWAY 15 SOUTH","","","PONTOTOC","MS","38863","","","","77713132731"
"PRECINCT BU","BUCHANAN COMMUNITY BUILDING
4783 FRIENDSHIP ROAD","","","PONTOTOC","MS","38863","","","","77713132732"
"PRECINCT CC","OLD CHERRY CREEK SCHOOL
90 CENTER HILL ROAD","","","ECRU","MS","38841","","","","77713132733"
"PRECINCT EC","ECRU COMMUNITY CENTER
154 CENTRAL AVENUE","","","ECRU","MS","38841","","","","77713132734"
"PRECINCT FR","FRIENDSHIP BAPTIST CHURCH
6248 HIGHWAY 15 NORTH","","","ECRU","MS","38841","","","","77713132735"
"PRECINCT FR","FRIENDSHIP BAPTIST CHURCH
6248 HIGHWAY 15 NORTH
","","","ECRU","MS","38841","","","","77713132735"
"PRECINCT HO","GLOBAL OUTREACH BUILDING
74 KINGSHIGHWAY","","","PONTOTOC","MS","38863","","","","77713132736"
"PRECINCT HU","HURRICANE COMMUNITY CENTER
7930 HIGHWAY 346","","","THAXTON","MS","38871","","","","77713132737"
"PRECINCT HU","HURRICANE COMMUNITY CENTER 
7930 HIGHWAY 346","","","THAXTON","MS","38871","","","","77713132737"
"PRECINCT JU","JUDAH POLLING PLACE
11315 HWY 341","","","RANDOLPH","MS","38864","","","","77713132738"
"PRECINCT JU","JUDAH POLLING PLACE
11315 HWY 341
","","","RANDOLPH","MS","38864","","","","77713132738"
"PRECINCT LO","LONGVIEW POLLING PLACE
3465 LONGVIEW ROAD","","","BELDEN","MS","38826","","","","77713132739"
"PRECINCT NR","RANDOLPH COMMUNITY CENTER
758 RANDOLPH LOOP","","","RANDOLPH","MS","38864","","","","77713132740"
"PRECINCT OH","OAK HILL COMMUNITY CENTER
101 OAK HILL LOOP","","","PONTOTOC","MS","38863","","","","77713132741"
"PRECINCT P1","MAPLE DRIVE PRESBYTERIAN CHURCH
146 MAPLE DRIVE","","","PONTOTOC","MS","38863","","","","77713132742"
"PRECINCT P2","PONTOTOC COUNTY AIRPORT
445 AVIATION LANE","","","PONTOTOC","MS","38863","","","","77713132743"
"PRECINCT P3","AMERICAN LEGION BUILDING
327 LEGION LANE","","","PONTOTOC","MS","38863","","","","77713132744"
"PRECINCT P4","PEPA WAREHOUSE
930 HWY 41","","","PONTOTOC","MS","38863","","","","77713132745"
"PRECINCT P4","PEPA WAREHOUSE
930 HWY 41
","","","PONTOTOC","MS","38863","","","","77713132745"
"PRECINCT P5","PONTOTOC COUNTY COURTHOUSE
11 WASHINGTON STREET","","","PONTOTOC","MS","38863","","","","77713132746"
"PRECINCT P5","PONTOTOC COUNTY COURTHOUSE
11 WASHINGTON STREET
","","","PONTOTOC","MS","38863","","","","77713132746"
"PRECINCT RO","ROBBS POLLING PLACE
450 ROBBS BEND","","","RANDOLPH","MS","38864","","","","77713132747"
"PRECINCT RO","ROBBS POLLING PLACE
450 ROBBS BEND ","","","RANDOLPH","MS","38864","","","","77713132747"
"PRECINCT SH","SHERMAN LIBRARY
56 WEST LAMAR STREET","","","SHERMAN","MS","38863","","","","77713132748"
"PRECINCT SH","SHERMAN LIBRARY
56 WEST LAMAR STREET","","","SHERMAN","MS","38869","","","","77713132748"
"PRECINCT SP","SPRINGVILLE POLLING PLACE
42 SOUTH PONTOTOC ROAD","","","PONTOTOC","MS","38863","","","","77713132749"
"PRECINCT RA","RANDOLPH COMMUNITY CENTER
758 RANDOLPH LOOP","","","RANDOLPH","MS","38863","","","","77713132750"
"PRECINCT RA","RANDOLPH COMMUNITY CENTER
758 RANDOLPH LOOP","","","RANDOLPH","MS","38864","","","","77713132750"
"PRECINCT TH","THAXTON COMMUNITY CENTER
10615 HWY 336","","","THAXTON","MS","38871","","","","77713132751"
"PRECINCT TH","THAXTON COMMUNITY CENTER
10615 HWY 336
","","","THAXTON","MS","38871","","","","77713132751"
"PRECINCT TO","TOCCOPOLA FIRE DEPARTMENT
3152 TOCCOPOLA JUNCTION ROAD","","","THAXTON","MS","38871","","","","77713132752"
"PRECINCT TR","DISTRICT 5 ROAD MAINTENANCE FACILITY
6920 HIGHWAY 41","","","PONTOTOC","MS","38863","","","","77713132753"
"PRECINCT TU","TURNPIKE VOTING PRECINCT
39 MCGREGOR CHAPEL ROAD NORTH","","","PONTOTOC","MS","38863","","","","77713132754"
"PRECINCT WO","WOODLAND POLLING PLACE
3597 WOODLAND ROAD","","","PONTOTOC","MS","38863","","","","77713132755"
"PRECINCT WO","WOODLAND POLLING PLACE
3597 WOODLAND ROAD
","","","PONTOTOC","MS","38863","","","","77713132755"
"PRECINCT Z","DISTRICT 4 ROAD MAINTENANCE FACILITY
149 WOODLAND ROAD","","","PONTOTOC","MS","38863","","","","77713132756"
"PRECINCT Z","DISTRICT 4 ROAD MAINTENANCE FACILITY
149 WOODLAND ROAD
","","","PONTOTOC","MS","38863","","","","77713132756"
"ARLINGTON VOL. FIRE DEPARTMENT NO. 1","10980 ROAD 397","","","PHILA","MS","39350","","","","77713132781"
"NEW ZION PENTECOSTAL CHURCH","11421 ROAD 387","","","PHILA","MS","39350","","","","77713132784"
"TUCKER FACILITY BUILDING","127 A TUCKER FACILITY RD","","","PHILA","MS","39350","","","","77713132786"
"COFFADELIAH LODGE  HWY 491","10731 HWY 491 N","","","PHILA","MS","39350","","","","77713132793"
"NORTH BEND VOTING BLDG HWY 21 N","14473 HWY 21 N","","","PHILA","MS","39350","","","","77713132794"
"NESHOBA COUNTY COLISEUM","12000 HWY 15 N","","","PHILA","MS","39350","","","","77713132795"
"HOUSE VOL FIRE DEPT CR 298","13690 HWY 492 E","","","UNION","MS","39365","","","","77713132800"
"BAPTIST CENTER","903 VALLEY DRIVE","","","PHILA","MS","39350","","","","77713132801"
"BAPTIST CENTER","903 VALLEY VIEW DR","","","PHILA","MS","39350","","","","77713132801"
"TUCKER FIRE STATION NO. 1","10030 BIA 0024","","","PHILA","MS","39350","","","","77713132803"
"TUCKER VOL FIRE DEPT II","10031 ROAD 541","","","PHILA","MS","39350","","","","77713132804"
"DIXON VOL. FIRE DEPT","14800 HWY 21 S","","","PHILA","MS","39350","","","","77713132805"
"PLEASANT VALLEY M.B. CHURCH","12850 ROAD 210","","","UNION","MS","39350","","","","77713132806"
"PLEASANT VALLEY M.B. CHURCH","12850 ROAD 210","","","UNION","MS","39365","","","","77713132806"
"HOPE VOL. FIRE DEPT","10101 HWY 427","","","PHILA","MS","39350","","","","77713132807"
"LINWOOD BAPTIST CHURCH FELLOWSHIP HALL","14591 HWY 15 S","","","UNION","MS","39365","","","","77713132808"
"BURNSIDE LAKE AUDITORIUM","10100 RD 2812","","","PHILA","MS","39350","","","","77713132813"
"BURNSIDE LAKE AUDITORIUM","10100 ROAD 2812","","","PHILA","MS","39350","","","","77713132813"
"EAST NESHOBA FIRE DEPT NO. 1","13110 HWY 16 E","","","PHILA","MS","39350","","","","77713132814"
"ARLINGTON VOL FIRE DEPT","10980 ROAD 397","","","PHILA","MS","39350","","","","77713132815"
"WESTSIDE COMMUNITY CENTER","916 CARVER AVENUE","","","PHILA","MS","39350","","","","77713132816"
"ACI FIRE STATION #2","4735 RED BANKS RD S","","","BYHALIA","MS","38611","","","","77713132825"
"NEW PROSPECT BAPTIST CHURCH","310 HWY 305","","","OLIVE BRANCH","MS","38654","","","","77713132826"
"MINERAL WELLS UNITED METHODIST CHURCH","5400 CENTERHILL RD","","","OLIVE BRANCH","MS","38654","","","","77713132827"
"OB SEVEN DAY ADVENDIST CHURCH","10469 COLLEGE RD","","","OLIVE BRANCH","MS","38654","","","","77713132828"
"MIDDLE SCHOOL GYM","6530 BLOCKER ST","","","OLIVE BRANCH","MS","38654","","","","77713132829"
"INTERMEDIATE SCHOOL","8631 PIGEON ROOST","","","OLIVE BRANCH","MS","38654","","","","77713132830"
"O B FIRE STATION # 2","7745 CRAFT RD","","","OLIVE BRANCH","MS","38654","","","","77713132831"
"GRACEWOOD BAPTIST CHURCH","8551 GETWELL RD N","","","SOUTHAVEN","MS","38672","","","","77713132832"
"DESOTO CENTRAL HIGH SCHOOL","2911 CENTRAL PKWY","","","SOUTHAVEN","MS","38671","","","","77713132833"
"SOUTHAVEN INTERMEDIATE SCHOOL","175 RASCO ROAD
","","","SOUTHAVEN","MS","38671","","","","77713132834"
"SOUTHAVEN INTERMEDIATE SCHOOL","175 RASCO ROAD 
","","","SOUTHAVEN","MS","38671","","","","77713132834"
"SUMMERSHILL FIRE STATION","7600 PLEASANT HILL RD","","","OLIVE BRANCH","MS","38654","","","","77713132835"
"PLEASANT HILL BAPTIST CHURCH","4046 PLEASANT HILL RD","","","OLIVE BRANCH","MS","38654","","","","77713132836"
"PLEASANT HILL BAPTIST CHURCH","4046 PLEASANT HILL RD","","","OLIVE BRANCH ","MS","38654","","","","77713132836"
"SOUTHAVEN FIRE STATION #3","6050 ELMORE RD","","","SOUTHAVEN","MS","38671","","","","77713132837"
"COLONIAL HILLS CHURCH","7701 HWY 51 N","","","SOUTHAVEN","MS","38671","","","","77713132838"
"JUSTICE CRT/TAX COLL BLDG","8525 HIGHWAY 51 N","","","SOUTHAVEN","MS","38671","","","","77713132839"
"GOODMAN RD BAPTIST CHURCH","4368 GOODMAN RD W","","","HORN LAKE","MS","38637","","","","77713132840"
"HORN LAKE CITY HALL","3101 GOODMAN RD W","","","HORN LAKE","MS","38637","","","","77713132841"
"WALLS LIBRARY","7181 DELTA BLUFF PKWY","","","WALLS","MS","38680","","","","77713132842"
"LAKE CORMORANT MIDDLE SCHOOL","3203 WILSON MILL ROAD","","","LAKE CORMORANT","MS","38641","","","","77713132843"
"SOUTHAVEN MIDDLE SCHOOL","899 RASCO RD W","","","SOUTHAVEN","MS","38671","","","","77713132844"
"M.R. DYE PUBLIC LIBRARY","2885 GOODMAN RD","","","HORN LAKE","MS","38637","","","","77713132845"
"HORN LAKE FIRE STATION # 2","5711 HIGHWAY 51 N","","","HORN LAKE","MS","38637","","","","77713132846"
"NW MS COMMUNITY COLLEGE","5197 W. E. ROSS PKWY","","","SOUTHAVEN","MS","38671","","","","77713132847"
"NESBIT FIRE DEPT","3233 NESBIT RD","","","NESBIT","MS","38651","","","","77713132848"
"EUDORA BAPTIST CHURCH","9670 HIGHWAY 304 W","","","HERNANDO","MS","38632","","","","77713132849"
"OAK GROVE BAPTIST CHURCH","4440 OAK GROVE RD","","","HERNANDO","MS","38632","","","","77713132850"
"NESBIT WATER ASSOC.","901 PLEASANT HILL RD","","","NESBIT","MS","38651","","","","77713132851"
"BRIDGETOWN FIRE STATION","3980 MALONE RD","","","NESBIT","MS","38651","","","","77713132852"
"LEWISBURG HIGH SCHOOL","1703 CRAFT RD","","","OLIVE BRANCH","MS","38654","","","","77713132853"
"LEWISBURG HIGH SCHOOL","1703 CRAFT RD
","","","OLIVE BRANCH","MS","38654","","","","77713132853"
"PLEASANT HILL METHODIST CHURCH","3787 PLEASANT HILL RD","","","OLIVE BRANCH","MS","38654","","","","77713132854"
"LONGVIEW POINT BAPTIST CHURCH","1100 MCINGVALE RD","","","HERNANDO","MS","38362","","","","77713132856"
"LONGVIEW POINT BAPTIST CHURCH","1100 MCINGVALE RD","","","HERNANDO","MS","38632","","","","77713132856"
"HERNANDO GALE CENTER","2601 ELM ST","","","HERNANDO","MS","38632","","","","77713132857"
"LOVE FIRE STATION","7345  HIGHWAY 51 S","","","HERNANDO","MS","38632","","","","77713132858"
"COCKRUM FIRE STATION","10145 HOLLY SPRINGS RD","","","HERNANDO","MS","38632","","","","77713132859"
"ANC-ANCHOR VOTING HOUSE 001","650 CR 416","","","WOODLAND","MS","39776","","","","77713132861"
"ANC-ANCHOR VOTING HOUSE 001","650 CR 416 ","","","WOODLAND","MS","39776","","","","77713132861"
"BV-BUENA VISTA VOTING HOUSE 002","CR 172","","","HOUSTON","MS","38851","","","","77713132862"
"BV-BUENA VISTA VOTING HOUSE 002","CR 172","","","HOUSTON ","MS","38851","","","","77713132862"
"BV-BUENA VISTA VOTING HOUSE 002","CR 172 ","","","HOUSTON","MS","38851","","","","77713132862"
"EGT-EGYPT VOTING CENTER 003","CR 177","","","OKOLONA","MS","38860","","","","77713132863"
"EGT-EGYPT VOTING CENTER 003","CR 177","","","OKOLONA ","MS","38860","","","","77713132863"
"EGT-EGYPT VOTING CENTER 003","CR 177 ","","","OKOLONA","MS","38860","","","","77713132863"
"EO-OKOLONA CITY AUDITORIUM 004","215 MAIN ST ","","","OKOLONA ","MS","38860","","","","77713132864"
"NHK-HOULKA COMMUNITY CENTER 005","612 HWY 32 E","","","HOULKA","MS","38850","","","","77713132865"
"NHK-HOULKA COMMUNITY CENTER 005","612 HWY 32 E ","","","HOULKA ","MS","38850","","","","77713132865"
"NHK-HOULKA COMMUNITY CENTER 005","612 HWY 32 EAST ","","","HOULKA ","MS","38850","","","","77713132865"
"NO-OKOLONA NATIONAL GUARD ARMORY 006","214 W MONROE AVE","","","OKOLONA ","MS","38860","","","","77713132866"
"NO-OKOLONA NATIONAL GUARD ARMORY 006","214 W MONROE AVE ","","","OKOLONA","MS","38860","","","","77713132866"
"NO-OKOLONA NATIONAL GUARD ARMORY 006","214 W MONROE AVE ","","","OKOLONA ","MS","38860","","","","77713132866"
"NWH-HOUSTON NATIONAL GUARD ARMORY 007","653 PEARL ST ","","","HOUSTON ","MS","38851","","","","77713132867"
"PG-THORN COMMUNITY CENTER 008","106 CR 37","","","HOUSTON","MS","38851","","","","77713132868"
"PG-THORN COMMUNITY CENTER 008","106 CR 37","","","HOUSTON ","MS","38851","","","","77713132868"
"PSL-PEARSALL VOTING HOUSE 009","871 CR 92","","","HOUSTON","MS","38851","","","","77713132869"
"PSL-PEARSALL VOTING HOUSE 009","871 CR 92","","","HOUSTON ","MS","38851","","","","77713132869"
"SEH-HOUSTON CIVIC CENTER 010","635 STARKVILLE RD","","","HOUSTON","MS","38851","","","","77713132870"
"SEH-HOUSTON CIVIC CENTER 010","635 STARKVILLE RD ","","","HOUSTON ","MS","38851","","","","77713132870"
"SHK-HOULKA COMMUNITY CENTER 011","612 HWY 32 E","","","HOULKA","MS","38850","","","","77713132871"
"SHK-HOULKA COMMUNITY CENTER 011","612 HWY 32 E","","","HOULKA ","MS","38850","","","","77713132871"
"SHK-HOULKA COMMUNITY CENTER 011","612 HWY 32 E ","","","HOULKA ","MS","38850","","","","77713132871"
"SPA-SPARTA OPRY HOUSE 012","634 CR 419","","","WOODLAND ","MS","39776","","","","77713132872"
"SPA-SPARTA OPRY HOUSE 012","634 CR 419 ","","","WOODLAND ","MS","39776","","","","77713132872"
"VV-CHICKASAW COUNTY BARN 013","146 CR 412","","","HOUSTON","MS","38851","","","","77713132873"
"VV-CHICKASAW COUNTY BARN 013","146 CR 412","","","HOUSTON ","MS","38851","","","","77713132873"
"WO-OKOLONA NATIONAL GUARD 014","214 W MONROE AVE ","","","OKOLONA ","MS","38860","","","","77713132874"
"WOOD-WOODLAND CITY HALL 015","120 MARKET ST ","","","WOODLAND ","MS","39776","","","","77713132875"
